,start_time,end_time,sensor_id,no_of_cars,start_date,time
12048,2018-11-01 20:00:00,2018-11-01 20:05:00,SENSITY-kc-14,2.0,2018-11-01,20:00:00
12049,2018-11-01 20:05:00,2018-11-01 20:10:00,SENSITY-kc-14,2.0,2018-11-01,20:05:00
12050,2018-11-01 20:10:00,2018-11-01 20:15:00,SENSITY-kc-14,2.0,2018-11-01,20:10:00
12051,2018-11-01 20:15:00,2018-11-01 20:20:00,SENSITY-kc-14,2.0,2018-11-01,20:15:00
12052,2018-11-01 20:20:00,2018-11-01 20:25:00,SENSITY-kc-14,2.0,2018-11-01,20:20:00
12053,2018-11-01 20:25:00,2018-11-01 20:30:00,SENSITY-kc-14,1.0,2018-11-01,20:25:00
12054,2018-11-01 20:30:00,2018-11-01 20:35:00,SENSITY-kc-14,1.0,2018-11-01,20:30:00
12055,2018-11-01 20:35:00,2018-11-01 20:40:00,SENSITY-kc-14,1.0,2018-11-01,20:35:00
12056,2018-11-01 20:40:00,2018-11-01 20:45:00,SENSITY-kc-14,1.0,2018-11-01,20:40:00
12057,2018-11-01 20:45:00,2018-11-01 20:50:00,SENSITY-kc-14,1.0,2018-11-01,20:45:00
12058,2018-11-01 20:50:00,2018-11-01 20:55:00,SENSITY-kc-14,1.0,2018-11-01,20:50:00
12059,2018-11-01 20:55:00,2018-11-01 21:00:00,SENSITY-kc-14,1.0,2018-11-01,20:55:00
12060,2018-11-01 21:00:00,2018-11-01 21:05:00,SENSITY-kc-14,1.0,2018-11-01,21:00:00
12061,2018-11-01 21:05:00,2018-11-01 21:10:00,SENSITY-kc-14,1.0,2018-11-01,21:05:00
12062,2018-11-01 21:10:00,2018-11-01 21:15:00,SENSITY-kc-14,1.0,2018-11-01,21:10:00
12063,2018-11-01 21:15:00,2018-11-01 21:20:00,SENSITY-kc-14,1.0,2018-11-01,21:15:00
12064,2018-11-01 21:20:00,2018-11-01 21:25:00,SENSITY-kc-14,1.0,2018-11-01,21:20:00
12065,2018-11-01 21:25:00,2018-11-01 21:30:00,SENSITY-kc-14,1.0,2018-11-01,21:25:00
12066,2018-11-01 21:30:00,2018-11-01 21:35:00,SENSITY-kc-14,1.0,2018-11-01,21:30:00
12067,2018-11-01 21:35:00,2018-11-01 21:40:00,SENSITY-kc-14,1.0,2018-11-01,21:35:00
12068,2018-11-01 21:40:00,2018-11-01 21:45:00,SENSITY-kc-14,1.0,2018-11-01,21:40:00
12069,2018-11-01 21:45:00,2018-11-01 21:50:00,SENSITY-kc-14,1.0,2018-11-01,21:45:00
12070,2018-11-01 21:50:00,2018-11-01 21:55:00,SENSITY-kc-14,1.0,2018-11-01,21:50:00
12071,2018-11-01 21:55:00,2018-11-01 22:00:00,SENSITY-kc-14,1.0,2018-11-01,21:55:00
12072,2018-11-01 22:00:00,2018-11-01 22:05:00,SENSITY-kc-14,1.0,2018-11-01,22:00:00
12073,2018-11-01 22:05:00,2018-11-01 22:10:00,SENSITY-kc-14,1.0,2018-11-01,22:05:00
12074,2018-11-01 22:10:00,2018-11-01 22:15:00,SENSITY-kc-14,1.0,2018-11-01,22:10:00
12075,2018-11-01 22:15:00,2018-11-01 22:20:00,SENSITY-kc-14,1.0,2018-11-01,22:15:00
12076,2018-11-01 22:20:00,2018-11-01 22:25:00,SENSITY-kc-14,1.0,2018-11-01,22:20:00
12077,2018-11-01 22:25:00,2018-11-01 22:30:00,SENSITY-kc-14,1.0,2018-11-01,22:25:00
12078,2018-11-01 22:30:00,2018-11-01 22:35:00,SENSITY-kc-14,1.0,2018-11-01,22:30:00
12079,2018-11-01 22:35:00,2018-11-01 22:40:00,SENSITY-kc-14,1.0,2018-11-01,22:35:00
12080,2018-11-01 22:40:00,2018-11-01 22:45:00,SENSITY-kc-14,1.0,2018-11-01,22:40:00
12081,2018-11-01 22:45:00,2018-11-01 22:50:00,SENSITY-kc-14,1.0,2018-11-01,22:45:00
12082,2018-11-01 22:50:00,2018-11-01 22:55:00,SENSITY-kc-14,1.0,2018-11-01,22:50:00
12083,2018-11-01 22:55:00,2018-11-01 23:00:00,SENSITY-kc-14,1.0,2018-11-01,22:55:00
12084,2018-11-01 23:00:00,2018-11-01 23:05:00,SENSITY-kc-14,1.0,2018-11-01,23:00:00
12085,2018-11-01 23:05:00,2018-11-01 23:10:00,SENSITY-kc-14,1.0,2018-11-01,23:05:00
12086,2018-11-01 23:10:00,2018-11-01 23:15:00,SENSITY-kc-14,1.0,2018-11-01,23:10:00
12087,2018-11-01 23:15:00,2018-11-01 23:20:00,SENSITY-kc-14,1.0,2018-11-01,23:15:00
12088,2018-11-01 23:20:00,2018-11-01 23:25:00,SENSITY-kc-14,1.0,2018-11-01,23:20:00
12089,2018-11-01 23:25:00,2018-11-01 23:30:00,SENSITY-kc-14,1.0,2018-11-01,23:25:00
12090,2018-11-01 23:30:00,2018-11-01 23:35:00,SENSITY-kc-14,1.0,2018-11-01,23:30:00
12091,2018-11-01 23:35:00,2018-11-01 23:40:00,SENSITY-kc-14,2.0,2018-11-01,23:35:00
12092,2018-11-01 23:40:00,2018-11-01 23:45:00,SENSITY-kc-14,2.0,2018-11-01,23:40:00
12093,2018-11-01 23:45:00,2018-11-01 23:50:00,SENSITY-kc-14,2.0,2018-11-01,23:45:00
12094,2018-11-01 23:50:00,2018-11-01 23:55:00,SENSITY-kc-14,2.0,2018-11-01,23:50:00
12095,2018-11-01 23:55:00,2018-11-02 00:00:00,SENSITY-kc-14,2.0,2018-11-01,23:55:00
12096,2018-11-02 00:00:00,2018-11-02 00:05:00,SENSITY-kc-14,2.0,2018-11-02,00:00:00
12097,2018-11-02 00:05:00,2018-11-02 00:10:00,SENSITY-kc-14,3.0,2018-11-02,00:05:00
12098,2018-11-02 00:10:00,2018-11-02 00:15:00,SENSITY-kc-14,3.0,2018-11-02,00:10:00
12099,2018-11-02 00:15:00,2018-11-02 00:20:00,SENSITY-kc-14,3.0,2018-11-02,00:15:00
12100,2018-11-02 00:20:00,2018-11-02 00:25:00,SENSITY-kc-14,3.0,2018-11-02,00:20:00
12101,2018-11-02 00:25:00,2018-11-02 00:30:00,SENSITY-kc-14,3.0,2018-11-02,00:25:00
12102,2018-11-02 00:30:00,2018-11-02 00:35:00,SENSITY-kc-14,3.0,2018-11-02,00:30:00
12103,2018-11-02 00:35:00,2018-11-02 00:40:00,SENSITY-kc-14,3.0,2018-11-02,00:35:00
12104,2018-11-02 00:40:00,2018-11-02 00:45:00,SENSITY-kc-14,3.0,2018-11-02,00:40:00
12105,2018-11-02 00:45:00,2018-11-02 00:50:00,SENSITY-kc-14,3.0,2018-11-02,00:45:00
12106,2018-11-02 00:50:00,2018-11-02 00:55:00,SENSITY-kc-14,3.0,2018-11-02,00:50:00
12107,2018-11-02 00:55:00,2018-11-02 01:00:00,SENSITY-kc-14,7.0,2018-11-02,00:55:00
12108,2018-11-02 01:00:00,2018-11-02 01:05:00,SENSITY-kc-14,1.0,2018-11-02,01:00:00
12109,2018-11-02 01:05:00,2018-11-02 01:10:00,SENSITY-kc-14,1.0,2018-11-02,01:05:00
12110,2018-11-02 01:10:00,2018-11-02 01:15:00,SENSITY-kc-14,2.0,2018-11-02,01:10:00
12111,2018-11-02 01:15:00,2018-11-02 01:20:00,SENSITY-kc-14,1.0,2018-11-02,01:15:00
12112,2018-11-02 01:20:00,2018-11-02 01:25:00,SENSITY-kc-14,4.0,2018-11-02,01:20:00
12113,2018-11-02 01:25:00,2018-11-02 01:30:00,SENSITY-kc-14,1.0,2018-11-02,01:25:00
12114,2018-11-02 01:30:00,2018-11-02 01:35:00,SENSITY-kc-14,3.0,2018-11-02,01:30:00
12115,2018-11-02 01:35:00,2018-11-02 01:40:00,SENSITY-kc-14,3.0,2018-11-02,01:35:00
12116,2018-11-02 01:40:00,2018-11-02 01:45:00,SENSITY-kc-14,2.0,2018-11-02,01:40:00
12117,2018-11-02 01:45:00,2018-11-02 01:50:00,SENSITY-kc-14,3.0,2018-11-02,01:45:00
12118,2018-11-02 01:50:00,2018-11-02 01:55:00,SENSITY-kc-14,3.0,2018-11-02,01:50:00
12119,2018-11-02 01:55:00,2018-11-02 02:00:00,SENSITY-kc-14,1.0,2018-11-02,01:55:00
12120,2018-11-02 02:00:00,2018-11-02 02:05:00,SENSITY-kc-14,2.0,2018-11-02,02:00:00
12121,2018-11-02 02:05:00,2018-11-02 02:10:00,SENSITY-kc-14,1.0,2018-11-02,02:05:00
12122,2018-11-02 02:10:00,2018-11-02 02:15:00,SENSITY-kc-14,2.0,2018-11-02,02:10:00
12123,2018-11-02 02:15:00,2018-11-02 02:20:00,SENSITY-kc-14,3.0,2018-11-02,02:15:00
12124,2018-11-02 02:20:00,2018-11-02 02:25:00,SENSITY-kc-14,3.0,2018-11-02,02:20:00
12125,2018-11-02 02:25:00,2018-11-02 02:30:00,SENSITY-kc-14,3.0,2018-11-02,02:25:00
12126,2018-11-02 02:30:00,2018-11-02 02:35:00,SENSITY-kc-14,2.0,2018-11-02,02:30:00
12127,2018-11-02 02:35:00,2018-11-02 02:40:00,SENSITY-kc-14,3.0,2018-11-02,02:35:00
12128,2018-11-02 02:40:00,2018-11-02 02:45:00,SENSITY-kc-14,2.0,2018-11-02,02:40:00
12129,2018-11-02 02:45:00,2018-11-02 02:50:00,SENSITY-kc-14,2.0,2018-11-02,02:45:00
12130,2018-11-02 02:50:00,2018-11-02 02:55:00,SENSITY-kc-14,2.0,2018-11-02,02:50:00
12131,2018-11-02 02:55:00,2018-11-02 03:00:00,SENSITY-kc-14,2.0,2018-11-02,02:55:00
12132,2018-11-02 03:00:00,2018-11-02 03:05:00,SENSITY-kc-14,2.0,2018-11-02,03:00:00
12133,2018-11-02 03:05:00,2018-11-02 03:10:00,SENSITY-kc-14,2.0,2018-11-02,03:05:00
12134,2018-11-02 03:10:00,2018-11-02 03:15:00,SENSITY-kc-14,2.0,2018-11-02,03:10:00
12135,2018-11-02 03:15:00,2018-11-02 03:20:00,SENSITY-kc-14,3.0,2018-11-02,03:15:00
12136,2018-11-02 03:20:00,2018-11-02 03:25:00,SENSITY-kc-14,3.0,2018-11-02,03:20:00
12137,2018-11-02 03:25:00,2018-11-02 03:30:00,SENSITY-kc-14,3.0,2018-11-02,03:25:00
12138,2018-11-02 03:30:00,2018-11-02 03:35:00,SENSITY-kc-14,3.0,2018-11-02,03:30:00
12139,2018-11-02 03:35:00,2018-11-02 03:40:00,SENSITY-kc-14,3.0,2018-11-02,03:35:00
12140,2018-11-02 03:40:00,2018-11-02 03:45:00,SENSITY-kc-14,3.0,2018-11-02,03:40:00
12141,2018-11-02 03:45:00,2018-11-02 03:50:00,SENSITY-kc-14,3.0,2018-11-02,03:45:00
12142,2018-11-02 03:50:00,2018-11-02 03:55:00,SENSITY-kc-14,3.0,2018-11-02,03:50:00
12143,2018-11-02 03:55:00,2018-11-02 04:00:00,SENSITY-kc-14,3.0,2018-11-02,03:55:00
12144,2018-11-02 04:00:00,2018-11-02 04:05:00,SENSITY-kc-14,4.0,2018-11-02,04:00:00
12145,2018-11-02 04:05:00,2018-11-02 04:10:00,SENSITY-kc-14,6.0,2018-11-02,04:05:00
12146,2018-11-02 04:10:00,2018-11-02 04:15:00,SENSITY-kc-14,6.0,2018-11-02,04:10:00
12147,2018-11-02 04:15:00,2018-11-02 04:20:00,SENSITY-kc-14,6.0,2018-11-02,04:15:00
12148,2018-11-02 04:20:00,2018-11-02 04:25:00,SENSITY-kc-14,6.0,2018-11-02,04:20:00
12149,2018-11-02 04:25:00,2018-11-02 04:30:00,SENSITY-kc-14,6.0,2018-11-02,04:25:00
12150,2018-11-02 04:30:00,2018-11-02 04:35:00,SENSITY-kc-14,6.0,2018-11-02,04:30:00
12151,2018-11-02 04:35:00,2018-11-02 04:40:00,SENSITY-kc-14,6.0,2018-11-02,04:35:00
12152,2018-11-02 04:40:00,2018-11-02 04:45:00,SENSITY-kc-14,6.0,2018-11-02,04:40:00
12153,2018-11-02 04:45:00,2018-11-02 04:50:00,SENSITY-kc-14,6.0,2018-11-02,04:45:00
12154,2018-11-02 04:50:00,2018-11-02 04:55:00,SENSITY-kc-14,6.0,2018-11-02,04:50:00
12155,2018-11-02 04:55:00,2018-11-02 05:00:00,SENSITY-kc-14,6.0,2018-11-02,04:55:00
12156,2018-11-02 05:00:00,2018-11-02 05:05:00,SENSITY-kc-14,6.0,2018-11-02,05:00:00
12157,2018-11-02 05:05:00,2018-11-02 05:10:00,SENSITY-kc-14,6.0,2018-11-02,05:05:00
12158,2018-11-02 05:10:00,2018-11-02 05:15:00,SENSITY-kc-14,7.0,2018-11-02,05:10:00
12159,2018-11-02 05:15:00,2018-11-02 05:20:00,SENSITY-kc-14,7.0,2018-11-02,05:15:00
12160,2018-11-02 05:20:00,2018-11-02 05:25:00,SENSITY-kc-14,7.0,2018-11-02,05:20:00
12161,2018-11-02 05:25:00,2018-11-02 05:30:00,SENSITY-kc-14,8.0,2018-11-02,05:25:00
12162,2018-11-02 05:30:00,2018-11-02 05:35:00,SENSITY-kc-14,8.0,2018-11-02,05:30:00
12163,2018-11-02 05:35:00,2018-11-02 05:40:00,SENSITY-kc-14,7.0,2018-11-02,05:35:00
12164,2018-11-02 05:40:00,2018-11-02 05:45:00,SENSITY-kc-14,7.0,2018-11-02,05:40:00
12165,2018-11-02 05:45:00,2018-11-02 05:50:00,SENSITY-kc-14,7.0,2018-11-02,05:45:00
12166,2018-11-02 05:50:00,2018-11-02 05:55:00,SENSITY-kc-14,6.0,2018-11-02,05:50:00
12167,2018-11-02 05:55:00,2018-11-02 06:00:00,SENSITY-kc-14,6.0,2018-11-02,05:55:00
12168,2018-11-02 06:00:00,2018-11-02 06:05:00,SENSITY-kc-14,6.0,2018-11-02,06:00:00
12169,2018-11-02 06:05:00,2018-11-02 06:10:00,SENSITY-kc-14,6.0,2018-11-02,06:05:00
12170,2018-11-02 06:10:00,2018-11-02 06:15:00,SENSITY-kc-14,6.0,2018-11-02,06:10:00
12171,2018-11-02 06:15:00,2018-11-02 06:20:00,SENSITY-kc-14,7.0,2018-11-02,06:15:00
12172,2018-11-02 06:20:00,2018-11-02 06:25:00,SENSITY-kc-14,7.0,2018-11-02,06:20:00
12173,2018-11-02 06:25:00,2018-11-02 06:30:00,SENSITY-kc-14,7.0,2018-11-02,06:25:00
12174,2018-11-02 06:30:00,2018-11-02 06:35:00,SENSITY-kc-14,7.0,2018-11-02,06:30:00
12175,2018-11-02 06:35:00,2018-11-02 06:40:00,SENSITY-kc-14,8.0,2018-11-02,06:35:00
12176,2018-11-02 06:40:00,2018-11-02 06:45:00,SENSITY-kc-14,8.0,2018-11-02,06:40:00
12177,2018-11-02 06:45:00,2018-11-02 06:50:00,SENSITY-kc-14,8.0,2018-11-02,06:45:00
12178,2018-11-02 06:50:00,2018-11-02 06:55:00,SENSITY-kc-14,8.0,2018-11-02,06:50:00
12179,2018-11-02 06:55:00,2018-11-02 07:00:00,SENSITY-kc-14,7.0,2018-11-02,06:55:00
12180,2018-11-02 07:00:00,2018-11-02 07:05:00,SENSITY-kc-14,7.0,2018-11-02,07:00:00
12181,2018-11-02 07:05:00,2018-11-02 07:10:00,SENSITY-kc-14,7.0,2018-11-02,07:05:00
12182,2018-11-02 07:10:00,2018-11-02 07:15:00,SENSITY-kc-14,6.0,2018-11-02,07:10:00
12183,2018-11-02 07:15:00,2018-11-02 07:20:00,SENSITY-kc-14,6.0,2018-11-02,07:15:00
12184,2018-11-02 07:20:00,2018-11-02 07:25:00,SENSITY-kc-14,6.0,2018-11-02,07:20:00
12185,2018-11-02 07:25:00,2018-11-02 07:30:00,SENSITY-kc-14,5.0,2018-11-02,07:25:00
12186,2018-11-02 07:30:00,2018-11-02 07:35:00,SENSITY-kc-14,4.0,2018-11-02,07:30:00
12187,2018-11-02 07:35:00,2018-11-02 07:40:00,SENSITY-kc-14,4.0,2018-11-02,07:35:00
12188,2018-11-02 07:40:00,2018-11-02 07:45:00,SENSITY-kc-14,4.0,2018-11-02,07:40:00
12189,2018-11-02 07:45:00,2018-11-02 07:50:00,SENSITY-kc-14,4.0,2018-11-02,07:45:00
12190,2018-11-02 07:50:00,2018-11-02 07:55:00,SENSITY-kc-14,4.0,2018-11-02,07:50:00
12191,2018-11-02 07:55:00,2018-11-02 08:00:00,SENSITY-kc-14,4.0,2018-11-02,07:55:00
12192,2018-11-02 08:00:00,2018-11-02 08:05:00,SENSITY-kc-14,4.0,2018-11-02,08:00:00
12193,2018-11-02 08:05:00,2018-11-02 08:10:00,SENSITY-kc-14,4.0,2018-11-02,08:05:00
12194,2018-11-02 08:10:00,2018-11-02 08:15:00,SENSITY-kc-14,4.0,2018-11-02,08:10:00
12195,2018-11-02 08:15:00,2018-11-02 08:20:00,SENSITY-kc-14,4.0,2018-11-02,08:15:00
12196,2018-11-02 08:20:00,2018-11-02 08:25:00,SENSITY-kc-14,4.0,2018-11-02,08:20:00
12197,2018-11-02 08:25:00,2018-11-02 08:30:00,SENSITY-kc-14,4.0,2018-11-02,08:25:00
12198,2018-11-02 08:30:00,2018-11-02 08:35:00,SENSITY-kc-14,4.0,2018-11-02,08:30:00
12199,2018-11-02 08:35:00,2018-11-02 08:40:00,SENSITY-kc-14,4.0,2018-11-02,08:35:00
12200,2018-11-02 08:40:00,2018-11-02 08:45:00,SENSITY-kc-14,4.0,2018-11-02,08:40:00
12201,2018-11-02 08:45:00,2018-11-02 08:50:00,SENSITY-kc-14,4.0,2018-11-02,08:45:00
12202,2018-11-02 08:50:00,2018-11-02 08:55:00,SENSITY-kc-14,4.0,2018-11-02,08:50:00
12203,2018-11-02 08:55:00,2018-11-02 09:00:00,SENSITY-kc-14,4.0,2018-11-02,08:55:00
12204,2018-11-02 09:00:00,2018-11-02 09:05:00,SENSITY-kc-14,4.0,2018-11-02,09:00:00
12205,2018-11-02 09:05:00,2018-11-02 09:10:00,SENSITY-kc-14,4.0,2018-11-02,09:05:00
12206,2018-11-02 09:10:00,2018-11-02 09:15:00,SENSITY-kc-14,4.0,2018-11-02,09:10:00
12207,2018-11-02 09:15:00,2018-11-02 09:20:00,SENSITY-kc-14,4.0,2018-11-02,09:15:00
12208,2018-11-02 09:20:00,2018-11-02 09:25:00,SENSITY-kc-14,4.0,2018-11-02,09:20:00
12209,2018-11-02 09:25:00,2018-11-02 09:30:00,SENSITY-kc-14,4.0,2018-11-02,09:25:00
12210,2018-11-02 09:30:00,2018-11-02 09:35:00,SENSITY-kc-14,4.0,2018-11-02,09:30:00
12211,2018-11-02 09:35:00,2018-11-02 09:40:00,SENSITY-kc-14,4.0,2018-11-02,09:35:00
12212,2018-11-02 09:40:00,2018-11-02 09:45:00,SENSITY-kc-14,4.0,2018-11-02,09:40:00
12213,2018-11-02 09:45:00,2018-11-02 09:50:00,SENSITY-kc-14,4.0,2018-11-02,09:45:00
12214,2018-11-02 09:50:00,2018-11-02 09:55:00,SENSITY-kc-14,4.0,2018-11-02,09:50:00
12215,2018-11-02 09:55:00,2018-11-02 10:00:00,SENSITY-kc-14,4.0,2018-11-02,09:55:00
12216,2018-11-02 10:00:00,2018-11-02 10:05:00,SENSITY-kc-14,4.0,2018-11-02,10:00:00
12217,2018-11-02 10:05:00,2018-11-02 10:10:00,SENSITY-kc-14,4.0,2018-11-02,10:05:00
12218,2018-11-02 10:10:00,2018-11-02 10:15:00,SENSITY-kc-14,4.0,2018-11-02,10:10:00
12219,2018-11-02 10:15:00,2018-11-02 10:20:00,SENSITY-kc-14,4.0,2018-11-02,10:15:00
12220,2018-11-02 10:20:00,2018-11-02 10:25:00,SENSITY-kc-14,4.0,2018-11-02,10:20:00
12221,2018-11-02 10:25:00,2018-11-02 10:30:00,SENSITY-kc-14,4.0,2018-11-02,10:25:00
12222,2018-11-02 10:30:00,2018-11-02 10:35:00,SENSITY-kc-14,4.0,2018-11-02,10:30:00
12223,2018-11-02 10:35:00,2018-11-02 10:40:00,SENSITY-kc-14,4.0,2018-11-02,10:35:00
12224,2018-11-02 10:40:00,2018-11-02 10:45:00,SENSITY-kc-14,4.0,2018-11-02,10:40:00
12225,2018-11-02 10:45:00,2018-11-02 10:50:00,SENSITY-kc-14,4.0,2018-11-02,10:45:00
12226,2018-11-02 10:50:00,2018-11-02 10:55:00,SENSITY-kc-14,4.0,2018-11-02,10:50:00
12227,2018-11-02 10:55:00,2018-11-02 11:00:00,SENSITY-kc-14,4.0,2018-11-02,10:55:00
12228,2018-11-02 11:00:00,2018-11-02 11:05:00,SENSITY-kc-14,4.0,2018-11-02,11:00:00
12229,2018-11-02 11:05:00,2018-11-02 11:10:00,SENSITY-kc-14,4.0,2018-11-02,11:05:00
12230,2018-11-02 11:10:00,2018-11-02 11:15:00,SENSITY-kc-14,4.0,2018-11-02,11:10:00
12231,2018-11-02 11:15:00,2018-11-02 11:20:00,SENSITY-kc-14,4.0,2018-11-02,11:15:00
12232,2018-11-02 11:20:00,2018-11-02 11:25:00,SENSITY-kc-14,4.0,2018-11-02,11:20:00
12233,2018-11-02 11:25:00,2018-11-02 11:30:00,SENSITY-kc-14,4.0,2018-11-02,11:25:00
12234,2018-11-02 11:30:00,2018-11-02 11:35:00,SENSITY-kc-14,3.0,2018-11-02,11:30:00
12235,2018-11-02 11:35:00,2018-11-02 11:40:00,SENSITY-kc-14,3.0,2018-11-02,11:35:00
12236,2018-11-02 11:40:00,2018-11-02 11:45:00,SENSITY-kc-14,3.0,2018-11-02,11:40:00
12237,2018-11-02 11:45:00,2018-11-02 11:50:00,SENSITY-kc-14,3.0,2018-11-02,11:45:00
12238,2018-11-02 11:50:00,2018-11-02 11:55:00,SENSITY-kc-14,3.0,2018-11-02,11:50:00
12239,2018-11-02 11:55:00,2018-11-02 12:00:00,SENSITY-kc-14,2.0,2018-11-02,11:55:00
12240,2018-11-02 12:00:00,2018-11-02 12:05:00,SENSITY-kc-14,2.0,2018-11-02,12:00:00
12241,2018-11-02 12:05:00,2018-11-02 12:10:00,SENSITY-kc-14,2.0,2018-11-02,12:05:00
12242,2018-11-02 12:10:00,2018-11-02 12:15:00,SENSITY-kc-14,2.0,2018-11-02,12:10:00
12243,2018-11-02 12:15:00,2018-11-02 12:20:00,SENSITY-kc-14,2.0,2018-11-02,12:15:00
12244,2018-11-02 12:20:00,2018-11-02 12:25:00,SENSITY-kc-14,2.0,2018-11-02,12:20:00
12245,2018-11-02 12:25:00,2018-11-02 12:30:00,SENSITY-kc-14,2.0,2018-11-02,12:25:00
12246,2018-11-02 12:30:00,2018-11-02 12:35:00,SENSITY-kc-14,2.0,2018-11-02,12:30:00
12247,2018-11-02 12:35:00,2018-11-02 12:40:00,SENSITY-kc-14,2.0,2018-11-02,12:35:00
12248,2018-11-02 12:40:00,2018-11-02 12:45:00,SENSITY-kc-14,2.0,2018-11-02,12:40:00
12249,2018-11-02 12:45:00,2018-11-02 12:50:00,SENSITY-kc-14,2.0,2018-11-02,12:45:00
12250,2018-11-02 12:50:00,2018-11-02 12:55:00,SENSITY-kc-14,2.0,2018-11-02,12:50:00
12251,2018-11-02 12:55:00,2018-11-02 13:00:00,SENSITY-kc-14,2.0,2018-11-02,12:55:00
12252,2018-11-02 13:00:00,2018-11-02 13:05:00,SENSITY-kc-14,2.0,2018-11-02,13:00:00
12253,2018-11-02 13:05:00,2018-11-02 13:10:00,SENSITY-kc-14,2.0,2018-11-02,13:05:00
12254,2018-11-02 13:10:00,2018-11-02 13:15:00,SENSITY-kc-14,2.0,2018-11-02,13:10:00
12255,2018-11-02 13:15:00,2018-11-02 13:20:00,SENSITY-kc-14,2.0,2018-11-02,13:15:00
12256,2018-11-02 13:20:00,2018-11-02 13:25:00,SENSITY-kc-14,2.0,2018-11-02,13:20:00
12257,2018-11-02 13:25:00,2018-11-02 13:30:00,SENSITY-kc-14,2.0,2018-11-02,13:25:00
12258,2018-11-02 13:30:00,2018-11-02 13:35:00,SENSITY-kc-14,2.0,2018-11-02,13:30:00
12259,2018-11-02 13:35:00,2018-11-02 13:40:00,SENSITY-kc-14,2.0,2018-11-02,13:35:00
12260,2018-11-02 13:40:00,2018-11-02 13:45:00,SENSITY-kc-14,2.0,2018-11-02,13:40:00
12261,2018-11-02 13:45:00,2018-11-02 13:50:00,SENSITY-kc-14,2.0,2018-11-02,13:45:00
12262,2018-11-02 13:50:00,2018-11-02 13:55:00,SENSITY-kc-14,1.0,2018-11-02,13:50:00
12263,2018-11-02 13:55:00,2018-11-02 14:00:00,SENSITY-kc-14,1.0,2018-11-02,13:55:00
12264,2018-11-02 14:00:00,2018-11-02 14:05:00,SENSITY-kc-14,1.0,2018-11-02,14:00:00
12265,2018-11-02 14:05:00,2018-11-02 14:10:00,SENSITY-kc-14,1.0,2018-11-02,14:05:00
12266,2018-11-02 14:10:00,2018-11-02 14:15:00,SENSITY-kc-14,1.0,2018-11-02,14:10:00
12267,2018-11-02 14:15:00,2018-11-02 14:20:00,SENSITY-kc-14,1.0,2018-11-02,14:15:00
12268,2018-11-02 14:20:00,2018-11-02 14:25:00,SENSITY-kc-14,1.0,2018-11-02,14:20:00
12269,2018-11-02 14:25:00,2018-11-02 14:30:00,SENSITY-kc-14,1.0,2018-11-02,14:25:00
12270,2018-11-02 14:30:00,2018-11-02 14:35:00,SENSITY-kc-14,1.0,2018-11-02,14:30:00
12271,2018-11-02 14:35:00,2018-11-02 14:40:00,SENSITY-kc-14,1.0,2018-11-02,14:35:00
12272,2018-11-02 14:40:00,2018-11-02 14:45:00,SENSITY-kc-14,1.0,2018-11-02,14:40:00
12273,2018-11-02 14:45:00,2018-11-02 14:50:00,SENSITY-kc-14,1.0,2018-11-02,14:45:00
12274,2018-11-02 14:50:00,0,0,0.0,0,0
12275,2018-11-02 14:55:00,0,0,0.0,0,0
12276,2018-11-02 15:00:00,0,0,0.0,0,0
12277,2018-11-02 15:05:00,0,0,0.0,0,0
12278,2018-11-02 15:10:00,0,0,0.0,0,0
12279,2018-11-02 15:15:00,0,0,0.0,0,0
12280,2018-11-02 15:20:00,0,0,0.0,0,0
12281,2018-11-02 15:25:00,0,0,0.0,0,0
12282,2018-11-02 15:30:00,0,0,0.0,0,0
12283,2018-11-02 15:35:00,0,0,0.0,0,0
12284,2018-11-02 15:40:00,0,0,0.0,0,0
12285,2018-11-02 15:45:00,0,0,0.0,0,0
12286,2018-11-02 15:50:00,0,0,0.0,0,0
12287,2018-11-02 15:55:00,0,0,0.0,0,0
12288,2018-11-02 16:00:00,0,0,0.0,0,0
12289,2018-11-02 16:05:00,0,0,0.0,0,0
12290,2018-11-02 16:10:00,0,0,0.0,0,0
12291,2018-11-02 16:15:00,0,0,0.0,0,0
12292,2018-11-02 16:20:00,0,0,0.0,0,0
12293,2018-11-02 16:25:00,0,0,0.0,0,0
12294,2018-11-02 16:30:00,0,0,0.0,0,0
12295,2018-11-02 16:35:00,0,0,0.0,0,0
12296,2018-11-02 16:40:00,0,0,0.0,0,0
12297,2018-11-02 16:45:00,0,0,0.0,0,0
12298,2018-11-02 16:50:00,0,0,0.0,0,0
12299,2018-11-02 16:55:00,0,0,0.0,0,0
12300,2018-11-02 17:00:00,0,0,0.0,0,0
12301,2018-11-02 17:05:00,0,0,0.0,0,0
12302,2018-11-02 17:10:00,0,0,0.0,0,0
12303,2018-11-02 17:15:00,0,0,0.0,0,0
12304,2018-11-02 17:20:00,0,0,0.0,0,0
12305,2018-11-02 17:25:00,0,0,0.0,0,0
12306,2018-11-02 17:30:00,0,0,0.0,0,0
12307,2018-11-02 17:35:00,0,0,0.0,0,0
12308,2018-11-02 17:40:00,0,0,0.0,0,0
12309,2018-11-02 17:45:00,0,0,0.0,0,0
12310,2018-11-02 17:50:00,0,0,0.0,0,0
12311,2018-11-02 17:55:00,0,0,0.0,0,0
